parent_aggr,Volume_Name,Avg_total_ops_All_Hrs,%_Of_total_ops_All_Hrs,Avg_total_ops_Biz_Hrs,%_Of_total_ops_Biz_Hrs,Avg_total_ops_After_Hrs,%_Of_total_ops_After_Hrs
prtntap01_04_tier02_aggr01,prtntap01-04:prtntap01_04_tier02_aggr01:STANDARD_STORAGE_101,3785.0133649123363,39.95733681960767,2860.725147629372,32.35864499464484,4586.063153224241,45.76758520701512
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:C1040VDI_STANDARD01,3563.6223692435087,35.244599658251744,4160.050753741258,41.391711582954095,3046.7177693454532,29.97646724935538
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1064_PRIMARY_001,2185.639262183734,15.600299590559311,1854.9172040718954,13.592016912991758,2468.323479452514,17.236143626934837
mtcntap01_05_ssd,aus-mel-a700-01:mtcntap01_05_ssd:C1027REP004_S003,2057.7906074199996,52.69330965060079,1938.562048688125,60.4094847366267,2199.0985288799993,46.489316172358656
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:C1050FS001,1874.0851902977288,29.36196287351466,1777.8730866076912,30.001918180695927,1957.4690134957566,28.87710744278221
mtcntap01_06_ssd,aus-mel-a700-02:mtcntap01_06_ssd:C1050REPFS001,1850.4923563327588,96.39537358057851,1837.437939067742,96.6099201257063,1865.4807613407409,96.1538906162507
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1032REP003_S001,1586.1568205292174,17.545227112855123,1135.400554621569,13.231345077463398,1971.440109265922,20.899552321680808
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:C1032FS003_M001,1546.6289033168841,15.29632235664074,1413.3955846713286,14.063016500633566,1662.097779476364,16.35327700944335
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:C1032FS003_S001,1456.2402056003245,22.815436071485777,1257.000538051049,21.212103147169145,1628.9145841430304,24.03018445610514
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1027REP004_M001,1393.0469423663765,13.579473221416672,1408.855475314986,12.601140122978196,1379.428748320283,14.575068014431151
prtntap01_04_tier02_aggr01,prtntap01-04:prtntap01_04_tier02_aggr01:C1027UN004,1356.0391378243517,14.315329259576588,1740.2880167188814,19.684995662063738,1023.0234427824245,10.209478374365764
prtntap01_01_tier01_aggr01,prtntap01-01:prtntap01_01_tier01_aggr01:FAST_STORAGE_101,1345.76978175,75.80276450125612,1246.5237762328663,76.68542235089002,1431.782986531515,75.15010803429679
prtntap01_04_tier02_aggr01,prtntap01-04:prtntap01_04_tier02_aggr01:C1027UN005,1333.4969913463308,14.077358068296506,2084.5945609895116,23.579565276561258,682.5457643222427,6.811609518360694
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:STANDARD_STORAGE_103,1317.8533567983768,13.033708164342306,1154.2480206223775,11.484547663710698,1459.6446481509086,14.361353201544738
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1050REPFS001,1247.610015464941,11.63818183028244,1304.4306190279276,11.660715727982929,1202.559394068572,11.618871733073483
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1032REP003_M001,1234.8255217648498,8.813736289836555,1232.9171005949677,9.03427390010559,1236.4567420944131,8.634097666955011
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1036_MGMT01,1222.9081726146392,13.527162856149161,1496.6446033058828,17.441088190470104,988.9323407947487,10.483830120884612
prtntap01_04_tier02_aggr01,prtntap01-04:prtntap01_04_tier02_aggr01:STANDARD_STORAGE_102,1201.6896834386366,12.685904858071067,1023.8299689251745,11.580892532364379,1355.8347693503028,13.53083925354298
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1069REPFSS1_M001,1183.7382718126514,8.449094046122559,1199.1918636490198,8.78715020641311,1170.5293357737432,8.17373084155561
mtcntap01_01_tier01_aggr01,mtcntap01-01:mtcntap01_01_tier01_aggr01:DR_CLUSTER01,1101.8878706508438,42.746590369883975,1082.384327210325,41.615028265801485,1118.7617228409551,43.742163284101004
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1026REPA005,1100.7500050761496,10.730151843996198,1385.8229365986012,12.39513159134496,855.1751303309035,9.035795218854561
prtntap01_02_tier01_aggr01,prtntap01-02:prtntap01_02_tier01_aggr01:FAST_STORAGE_301,1023.9143422039084,89.6178911441692,981.1120610160839,88.70378369809605,1061.2358434835369,90.36860001835588
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1027REPA007,887.2477446212948,6.332852299382192,1029.724659582353,7.545369118386562,765.4658005484362,5.3451983054854395
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:DR_CLUSTER02,886.7785805228921,6.329503576370644,904.3966512150324,6.627020630561457,871.7195592050284,6.08716144781754
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:C1032FS004_M001,840.0985182113644,8.308662613467511,661.4747552440555,6.581547656322179,994.9057794496977,9.78881628417964
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1032REP004_S001,832.7693950490961,9.211654219597527,461.3600499300653,5.376440940364918,1150.2310140614534,12.19378318793996
mtcntap01_01_tier01_aggr01,mtcntap01-01:mtcntap01_01_tier01_aggr01:MTC_DR01_TIER1_1,828.7849489642473,32.151847444490016,787.6036219509092,30.28143161885027,864.4137375038762,33.79747990921378
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1027REP004_S003,777.6924755529928,7.919377110920008,780.7923314715704,7.608554473419192,775.2409555128106,8.185732067548825
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1069REPFSS1_S001,729.6140269533129,8.070604143258402,748.6151189117649,8.72395642948164,713.3728701396647,7.562580042009521
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1027REPA006,728.7484701275083,7.10386709469707,928.1475110986014,8.301573189778077,556.9770071222889,5.885028691164259
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1040REP003_M001,728.0073186333362,7.096642322464322,785.0918543075314,7.02204920155216,678.832086094723,7.1725515632877945
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:MTC_DR01_TIER2_3,725.9137514137652,5.181308825705727,744.5060829464701,5.455412914937548,710.0219820031291,4.958037697231373
prtntap01_04_tier02_aggr01,prtntap01-04:prtntap01_04_tier02_aggr01:C1024UN001,712.8724522023698,7.525596856836854,399.58135587342656,4.519801999119637,984.3914023541207,9.823941772938856
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1032REP004_M001,709.5871395093371,5.064775397058681,681.2504774901957,4.991903677265994,733.8078617938551,5.124132961397031
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:C1032FS004_S001,709.5655609737009,11.117017393603414,563.5319289069931,9.50969951153105,836.1280420981822,12.33478493969768
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:PRT_MGMT01,683.0056475402598,10.700893731672885,722.7385567083913,12.196339101894594,648.5704595945455,9.567885221579743
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1026REP002_M001,661.7505760469428,3.86123775997844,515.890892025652,2.866739272204458,776.1178282909091,4.713458832769833
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:STANDARD_STORAGE_304,658.688904233474,6.51450247068953,551.3865054294404,5.486190567012456,751.6843165303031,7.395775389187294
prtntap01_01_tier01_aggr02,prtntap01-01:prtntap01_01_tier01_aggr02:FAST_STORAGE_102,651.9948547990259,100.0,630.005536141958,100.0,671.0522643018184,100.0
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:STANDARD_STORAGE_303,621.5784794409088,6.147476470333811,620.7517385342658,6.176361406869927,622.2949882266669,6.122721809582735
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1027REPA009,621.0824411789156,4.43306099065332,577.5128712869933,4.231760154454312,658.3234701926818,4.597030324299321
mtcntap01_02_tier01_aggr01,mtcntap01-02:mtcntap01_02_tier01_aggr01:MTC_MGMT03,604.1533865483767,66.94895397348363,572.203783998601,69.26893826903593,631.8430420915154,65.2341474907379
mtcntap01_01_tier01_aggr01,mtcntap01-01:mtcntap01_01_tier01_aggr01:C1026REP002_M001,601.4712978746553,12.228977593954061,653.3844642522618,13.702381911392845,553.0190092555555,10.932644476364395
prtntap01_04_tier03_aggr01,prtntap01-04:prtntap01_04_tier03_aggr01:trader_oak,590.0438560748498,27.395189421949635,614.0832906185578,28.42566303136056,568.4912595873878,26.46602240570093
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1040REP003_S001,562.4178821978963,6.458775129965661,502.53631080027986,5.787416383356624,614.0026093657226,7.0340862825683175
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1026REPA006,557.0517268667468,3.976032997264639,678.0420606377776,4.968393810611965,453.6354080568716,3.167706790710311
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1069REPFSS2_M001,554.0603817819277,3.9546818620112854,570.0640023555554,4.177178121209642,540.3813094480447,3.7734478241982803
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:DR_CLUSTER03,542.8897194509941,3.874949729631203,466.2222848562747,3.416271716640207,608.4211020934079,4.2485653070342275
mtcntap01_05_ssd,aus-mel-a700-01:mtcntap01_05_ssd:C1036REP001_S001,535.3989602988571,8.132945329373873,446.44966932380953,9.129925783161951,668.8228967614285,7.331348662077184
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1039REP001_M001,527.5293610925564,5.142375762512798,474.78789446713296,4.246616414317801,572.9632751132531,6.053939875267786
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1036REP001_S002,506.3106460300968,5.814442805119378,515.16331726014,5.932834221805292,498.684549729518,5.712988995608309
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1041REP001_S001,501.2394804706023,5.544445800669326,317.28015069705884,3.697411581326548,658.4784606681002,6.980635615939218
prtntap01_04_tier02_aggr01,prtntap01-04:prtntap01_04_tier02_aggr01:C1040FS003_M001,497.29214736233837,5.249775341377992,373.64391802783194,4.226414728409001,604.4539461189088,6.032275735946674
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:C1046UN001,486.9197871573052,4.815687855187472,377.86032051398604,3.7596381225137034,581.4379915815153,5.7207323525469675
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1036REP001_M004,477.85915185233006,4.658188722028686,373.309556874126,3.33896990702047,567.9229595745182,6.0006838141042715
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1037REPA001,472.3630535822003,4.604612552402471,497.6722445783218,4.451299511645375,450.5605577240966,4.760630646160778
prtntap01_04_tier02_aggr01,prtntap01-04:prtntap01_04_tier02_aggr01:C1046FS002_M001,468.51304471977306,4.945962332865228,233.67139471727268,2.643137427349723,672.0424747219394,6.706789722890178
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:PRTFS002,458.68010731850615,7.1863052713020625,423.6865598300699,7.149784536384745,489.00784847515143,7.21397482331657
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1020_MGMT01,450.4758133343073,4.982924986674081,628.7651987967323,7.327290165674009,298.08321011782124,3.160027848064675
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1000REP003_S001,446.0471544901237,2.4075237232272015,400.97418731621644,2.260016442607226,483.94942234090917,2.522220273992709
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:MTCUN907,434.910049932467,4.810744751696347,729.0349001509937,8.495779131116365,183.5072449970783,1.9453896926404748
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1036REP001_M003,428.65109521394834,4.178506762235033,525.8334384853147,4.70317996118051,344.93377540789146,3.644576237204274
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:MTCNTAP01_MTCSVM001_C1035REPA002,422.70361341427713,3.0171049364688542,463.8534558832683,3.398913980459633,387.5308430357542,2.706102877534087
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1026REPA008,413.59818493417464,4.031770434957116,415.5648580004195,3.7169114203698204,411.9040027144578,4.35218481729491
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1026REP002_S001,405.5593354047248,4.657420455766647,295.6677740781119,3.4050325975555293,500.2249575113852,5.730636088768363
mtcntap01_05_ssd,aus-mel-a700-01:mtcntap01_05_ssd:C1000REP003_S001,398.10208908520724,29.20003999555483,337.86326478961035,25.3341971766101,448.5193659413043,32.30827216619035
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1036REP001_S001,396.79044460043934,4.365012385014886,498.12315015,5.295316243103111,315.22997428006107,3.567801970208802
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:STANDARD_STORAGE_302,391.02289502662313,3.8672575162192278,334.6196212202798,3.329401411531101,439.9057323254549,4.32820522811035
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1046REP002_M001,376.0475318702588,3.665725277238344,283.66057223881114,2.5371279600885095,455.63388866120465,4.814235548594564
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1055_MGMT01,364.40901903271106,4.030899667769571,371.06961965215686,4.324245012384383,358.71587995575436,3.8028044912531556
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1061REP001_S001,352.8549141882835,3.9030942761730554,144.8218781770588,1.6876759810688131,530.6708611699444,5.625726785452481
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1041REP001_M001,348.03908795766677,3.2938814834632795,385.59923879440555,3.448891759657378,313.82824993439493,3.1361362082713895
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:C1040FS003_S001,342.90047258340917,5.372344329611393,326.6623251739161,5.512483667371199,356.9735336716363,5.266169229241708
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1039REP001_S001,342.6508320045306,3.934982762931044,294.636617886014,3.393157375583124,384.01247428734956,4.399292179735418
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1045REP001_S001,339.0735896283821,3.89390191393201,283.58809335482505,3.26591798907612,386.87133641825284,4.432043641361149
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1046REPA001,337.9409513766663,3.294260918332051,423.26577702440574,3.785790280832965,264.4382401259036,2.7940590191010233
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1026REPA007,337.8804844488855,2.411668235653622,257.2789043248365,1.8852265811448192,406.7745724878772,2.8404805988967015
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:DC1072_DR001,337.48237580722895,2.4088266806967313,325.73495914509795,2.386842423011592,347.52346379217875,2.42673392912848
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1029REP001_S001,336.9502506505173,1.9533938658684844,331.87446760190477,2.1233255763879826,341.68764816255543,1.8212608553461092
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1024REPA001,323.14121717430726,2.3064646967132525,128.14476579784315,0.9389884466067753,489.81416164692746,3.420340693159758
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1026REPA001,314.7245414021686,2.2463895205971456,525.4185194365357,3.8500356710819976,134.6341579426258,0.9401416397437673
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:MTC_MGMT02,312.3514905268608,3.044813905606019,332.97193129160854,2.978180542107161,294.588098783735,3.1126229471752174
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:STANDARD_STORAGE_301,309.42376983288943,3.0602335945102572,400.4344657915387,3.9842465626198367,230.54783333539382,2.268345839225211
prtntap01_01_tier01_aggr01,prtntap01-01:prtntap01_01_tier01_aggr01:C1040VDI_SSD,304.4617090509414,17.149321929956816,250.23660062076934,15.394411059087448,351.45680302375774,18.446941306801598
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1011REPA001,301.6751477101505,2.1532476858063303,236.50053286137256,1.7329718197269717,357.38305872614535,2.4955828445157544
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1069REPFSS2_S001,296.2234285045957,3.4018130886269313,329.1729224916084,3.7908917696942934,267.83922585313235,3.0683977490803356
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1045REP001_M001,290.3984655550484,2.830815004587353,219.9673041073426,1.967440145633579,351.07109258530113,3.7094232366566247
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1032_MGMT01,285.3785206623494,3.1567061297765973,275.5913398686275,3.2115926871091522,293.74409977653625,3.114028244434312
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1026REPA003,279.1466606072493,2.7211319929569697,261.7789704741259,2.3414136836540456,294.1079840351806,3.107550046437552
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:C1046FS002_S001,279.06503066217516,4.372211632651174,277.84299728265734,4.688649001070685,280.1241262577575,4.132466177237032
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:MTC_CR_TESTDEV,272.9266584036142,3.0189702208930074,291.2779112204575,3.394395520693722,257.2409506886593,2.72705251502589
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1027REP004_S001,268.8634779822443,1.9438660451021785,150.36923817254453,1.1567615285706763,372.035186782069,2.5558912465614845
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1067_MGMT01,257.281252810271,2.8459090261516486,379.48992918771256,4.422370753710206,152.823557359162,1.620107006041629
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1029REP001_M001,251.34153357019426,2.450086584123594,316.2130344181119,2.828284962674318,195.45825271927714,2.0652152790307685
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:MTC_DR01_TIER2_5,250.80087130786157,1.7901255699747969,248.42850307836608,1.820374735917054,252.8286497386594,1.7654861512989832
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1039REP001_S002,243.4300820171522,2.7955372853252505,216.96696399720287,2.498681458629157,266.22662344397594,3.0499235857584535
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1026REPA002,240.7990590486665,2.278949661919177,337.873446559091,3.022020866244493,152.38098634808915,1.5227677203637722
prtntap01_04_tier03_aggr01,prtntap01-04:prtntap01_04_tier03_aggr01:C1040_MGMT01,240.25087301324675,15.616475538408855,255.6234634794406,16.269969402893082,226.92796127587883,15.02722712034725
mtcntap01_05_ssd,aus-mel-a700-01:mtcntap01_05_ssd:temp__1140__3922__C1036REP001_S001,236.70888889333332,0.308203883474918,,,236.70888889333332,0.55600734331477
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1046REP002_S001,235.96091111805833,2.7097617494265607,239.02538237881114,2.752715344716625,233.32103527295195,2.672953288168439
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1061_MGMT01,233.25633440150605,2.580158096360889,242.23873002483663,2.8229193785741873,225.57864428770947,2.3913953341957104
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1026REPA009,231.89155793132514,1.6551577558301125,152.63683460588237,1.1184555477486782,299.63442200279337,2.0923278396068534
mtcntap01_05_ssd,aus-mel-a700-01:mtcntap01_05_ssd:C1027REP004_S002,230.00278684503257,9.18381677614504,107.40042929393184,4.601867824131864,342.3882812668749,12.867815791072609
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1042REPA001,227.5171211243365,2.2178453286530924,327.6035310400697,2.9301642870752187,141.29810535355426,1.4929582251682512
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:C1070_MGMT02,226.54493686766241,3.5493605413072387,219.46716977363653,3.7035467382326597,232.67900168248482,3.432542985324239
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:RESTORE1,219.28938545754053,2.5183068922411196,264.1485195867133,3.042043802687722,180.645673526988,2.069498133687309
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1030REPA001,213.13122917987067,2.077611120827891,254.65866057972048,2.277727930026001,177.3575985161446,1.8739634536373913
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:C1040VDI_STANDARD02,211.78305104487012,2.0945566266787283,211.7378010851049,2.10675073755811,211.8222676766667,2.084106159612524
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1061REP001_M001,209.03533008297546,1.4650541129251065,167.66380630466216,1.1884173481754023,243.43412513460675,1.6903882289401544
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1020REPA001,207.63710469385114,2.024054191722332,297.9005017545455,2.6644932933772085,129.88008192469874,1.3723151921238959
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1011REPA002,202.7694022477408,1.4472943809139305,113.54254720313722,0.8319898152550586,279.0359319786031,1.9484899125642938
prtntap01_04_tier03_aggr01,prtntap01-04:prtntap01_04_tier03_aggr01:C1034_MGMT02,200.7758928562986,13.050574094353893,218.24308469363635,13.89077615186938,185.63765993060608,12.292972898459317
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1039REP001_M002,199.26913961747576,1.9424829580355751,205.48677075034968,1.8379227940783163,193.91298749698797,2.048887979963945
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:MTC_MGMT01,193.31957358823522,1.3424394995851918,239.60575435424835,1.7557255162030745,151.66201089882352,1.0057979136404251
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1027REP004_S001,192.24220769780703,0.8144907580060541,160.95624419211532,0.6740504731127644,218.48204805741932,0.9348390257271763
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:MTC_DR01_TIER2_2,191.6810658078915,1.3681498608572518,294.39730754810455,2.1572139039678553,103.88450163888268,0.7254187734167994
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:RESTORE0,191.39769403701493,2.1171399746184973,168.9270161560587,1.9685842450658486,210.604474572134,2.232651762948736
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1071_MGMT01,186.16179330731396,2.1378714987942193,222.7286575109091,2.5650355085166194,154.66142233674705,1.7718194885608753
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1027REP004_S002,179.75657403084395,1.5833090439441055,169.96406448772728,1.5056743015501715,188.23827520992134,1.6498370118215333
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1036REP001_S003,177.73721866084136,2.0411241603302717,201.65262173335663,2.3223151475521084,157.13539553210848,1.8001616171634074
prtntap01_04_tier03_aggr01,prtntap01-04:prtntap01_04_tier03_aggr01:C1060_REPMEDIA1_2,176.7946203087662,11.491774530292343,180.88733294335654,11.513150366949976,173.24760269212115,11.472500167333582
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1040REP003_S002,175.79907640815526,2.018866644386673,167.995741636084,1.9347085704722724,182.5212262419277,2.090984686713557
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1029REP001_S001,174.05854271394898,1.0156113827489053,219.69224372956526,1.2208015156564196,138.2775725994318,0.8397766707382799
mtcntap01_01_tier01_aggr01,mtcntap01-01:mtcntap01_01_tier01_aggr01:MTC_VDI_TIER1,167.8059906278614,6.509858338621044,158.51226010162324,6.094408445109831,175.84663389213486,6.875380177591922
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1026REP002_M002,161.6636837546277,1.8565365951248705,108.77928550146854,1.2527473250211079,207.22072562331314,2.3739450636480837
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1026REP002_S002,159.52978984113275,1.832031078186814,164.24191064594413,1.8914778973730677,155.47055324421683,1.7810889876317582
mtcntap01_03_tier02_aggr01,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1025REPA001,153.98135506596392,1.099063011884799,118.49538035882347,0.868281996852995,184.3129423854749,1.2870453867592957
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1036REP001_M001,153.5875930339159,1.497177548951091,164.18120788475528,1.468475966743902,144.46176819253014,1.5263855414460585
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1063_MGMT01,152.88530144368923,1.7557261494654104,181.8134634777622,2.093839180636231,127.9652582456627,1.4659850853092782
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1011REPA003,151.05560512006477,1.4724956369297446,117.9433719237762,1.054913709907507,179.57999877710844,1.897445373235109
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1066_MGMT01,148.48553237540452,1.705199450483548,130.24491671524478,1.4999544284597928,164.19883381759036,1.8810811989270766
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1064_MGMT01,147.2762715721683,1.6913123678554813,163.40042888377616,1.8817870447281886,133.38618424951812,1.5280878527257356
mtcntap01_05_ssd,aus-mel-a700-01:mtcntap01_05_ssd:C1026REP002_M002,147.1236111,0.06385349321391795,,,147.1236111,0.11519326337796615
aggr0_prtntap01_02,prtntap01-02:aggr0_prtntap01_02:vol0,144.43950777882733,99.99999999999999,141.64067793286713,100.0,146.8799508762194,99.99999999999999
