Hostname,Volume_Name,Avg_total_ops_All_Hrs,%_Of_total_ops_All_Hrs,Avg_total_ops_Biz_Hrs,%_Of_total_ops_Biz_Hrs,Avg_total_ops_After_Hrs,%_Of_total_ops_After_Hrs
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:mtcsvm003_root,0.052101235676375424,0.0002730740470105352,0.05073777713986014,0.00025401793019205434,0.05327578128313254,0.00029098286873955936
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:PRTSVM001_root,0.04775162332792212,0.0002882631178993521,0.04913364409790207,0.00030623245306693003,0.046553871993939386,0.00027357929034558067
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:mtcsvm006_root,0.045405176352750876,0.00023797852586238905,0.044704576776223824,0.00022381280187946874,0.04600870490361453,0.00025129138639369395
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:prtsvm005_root,0.04533730154545453,0.00027368853642707205,0.04549728047552447,0.0002835682975220009,0.04519865313939397,0.00026561518775626753
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:PRTSVM003_root,0.0452849927175324,0.00040883089335516437,0.04404428897902093,0.0004204943752473162,0.04636026929090906,0.0003997023706641708
prtntap01-03,prtntap01-03:prtntap01_03_tier02_aggr01:High,0.044803391100649355,0.0002704654692563153,0.04209790214685308,0.0002623811866613178,0.04714814819393931,0.000277071624153742
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:PRTSVM004_root,0.0445661976396104,0.0004023416434688025,0.04335081579720275,0.00041387373091183153,0.04561952856969693,0.00039331595775405346
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:PRTSVM002_root,0.04354076476623376,0.0002628433492416509,0.04303613052447555,0.00026822882900276186,0.04397811444242429,0.00025844254891325665
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1029REP001_M003,0.032199881831715245,0.00016876666994357928,0.03351751066433566,0.00016780492098964904,0.031064816030120502,0.00016967051571279397
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:HDSDeviceManager,0.031032635983818786,0.00016264887746892095,0.032113219286713277,0.00016077435699495747,0.030101772054216873,0.00016441054031531423
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1029REP001_S002,0.030828234873786445,0.00016157756624941976,0.03192695995804196,0.00015984185242311485,0.029881742783132548,0.00016320877945954124
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:C1046FS002_S002,0.021439393779220793,0.00012942358952342417,0.02548174034965036,0.0001588185854918339,0.01793602675151516,0.00010540316541098183
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:lun_test_vol,0.017226853680722912,7.445193967239204e-05,0.017836782790849666,7.992934230185751e-05,0.01670551762569832,7.006972331373826e-05
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:MTC_OFFLOAD02,0.012651087229773433,6.630713348865947e-05,0.013045702300699295,6.531311545617487e-05,0.012311147740963844,6.724130554001647e-05
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:test_vsc_vvol1,0.012374731025806423,6.506858845233265e-05,0.01275061897916666,6.428218926709915e-05,0.012048659548192757,6.580764158421492e-05
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:Test_vvol02,0.012369888566343011,6.483330938372146e-05,0.012738927713286706,6.377725302540142e-05,0.012051981349397577,6.582578467326366e-05
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:Test_vvol01,0.012369881744336541,6.483327362808358e-05,0.012742785755244748,6.379656825535473e-05,0.012048645156626491,6.580756298003237e-05
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:Test_VSC_VVOL2,0.012369832647249163,6.483301629943921e-05,0.012742686020979013,6.379606893722967e-05,0.012048639680722879,6.5807533071618e-05
mtcntap01-01,mtcntap01-01:mtcntap01_01_tier01_aggr01:Testvvol1,0.01232346047891563,0.0004660200419182177,0.012685786396103878,0.00047564532904444926,0.012009987494382004,0.00045755844007718915
mtcntap01-01,mtcntap01-01:mtcntap01_01_tier01_aggr01:Jarek_VVOL,0.012323460478915629,0.0004660200419182176,0.01268578639610388,0.0004756453290444493,0.012009987494382004,0.00045755844007718915
aus-mel-a700-01,aus-mel-a700-01:aggr0_mtcntap01_05:vol0,,0.0,,0.0,,0.0
aus-mel-a700-02,aus-mel-a700-02:aggr0_mtcntap01_06:vol0,,0.0,,0.0,,0.0
