,imdb_id,production_co,genre,date,occurences
374,tt0386676,NBC Universal,Comedy,2018-04-13,8100
375,tt0386676,NBC Universal,Comedy,2018-04-11,8695
376,tt0386676,NBC Universal,Comedy,2018-04-14,8927
377,tt0386676,NBC Universal,Comedy,2018-04-16,9375
378,tt0386676,NBC Universal,Comedy,2018-04-15,8574
379,tt0386676,NBC Universal,Comedy,2018-04-18,8926
380,tt0386676,NBC Universal,Comedy,2018-04-17,9075
381,tt0386676,NBC Universal,Comedy,2018-04-19,8288
382,tt0386676,NBC Universal,Comedy,2018-04-20,7097
383,tt0386676,NBC Universal,Comedy,2018-04-21,8610
384,tt0386676,NBC Universal,Comedy,2018-04-22,8089
385,tt0386676,NBC Universal,Comedy,2018-04-23,9149
386,tt0386676,NBC Universal,Comedy,2018-04-25,8067
387,tt0386676,NBC Universal,Comedy,2018-04-24,8493
388,tt0386676,NBC Universal,Comedy,2018-04-26,8026
389,tt0386676,NBC Universal,Comedy,2018-04-27,7575
390,tt0386676,NBC Universal,Comedy,2018-04-28,8008
391,tt0386676,NBC Universal,Comedy,2018-04-29,9254
392,tt0386676,NBC Universal,Comedy,2018-04-30,8355
393,tt0386676,NBC Universal,Comedy,2018-05-01,8476
394,tt0386676,NBC Universal,Comedy,2018-05-04,7592
395,tt0386676,NBC Universal,Comedy,2018-05-03,8366
396,tt0386676,NBC Universal,Comedy,2018-05-02,8327
397,tt0386676,NBC Universal,Comedy,2018-05-06,8273
398,tt0386676,NBC Universal,Comedy,2018-05-07,7866
399,tt0386676,NBC Universal,Comedy,2018-05-05,8179
400,tt0386676,NBC Universal,Comedy,2018-05-09,5872
401,tt0386676,NBC Universal,Comedy,2018-05-10,8397
402,tt0386676,NBC Universal,Comedy,2018-05-08,7879
403,tt0386676,NBC Universal,Comedy,2018-05-11,7856
404,tt0386676,NBC Universal,Comedy,2018-05-12,8277
405,tt0386676,NBC Universal,Comedy,2018-05-13,8947
406,tt0386676,NBC Universal,Comedy,2018-05-15,8157
407,tt0386676,NBC Universal,Comedy,2018-05-14,8071
408,tt0386676,NBC Universal,Comedy,2018-05-16,8598
409,tt0386676,NBC Universal,Comedy,2018-05-17,7399
410,tt0386676,NBC Universal,Comedy,2018-05-18,8424
411,tt0386676,NBC Universal,Comedy,2018-05-19,8269
412,tt0386676,NBC Universal,Comedy,2018-05-21,8276
413,tt0386676,NBC Universal,Comedy,2018-05-22,8485
414,tt0386676,NBC Universal,Comedy,2018-05-20,7633
415,tt0386676,NBC Universal,Comedy,2018-05-24,7231
416,tt0386676,NBC Universal,Comedy,2018-05-23,7669
417,tt0386676,NBC Universal,Comedy,2018-05-25,6854
418,tt0386676,NBC Universal,Comedy,2018-05-27,7767
419,tt0386676,NBC Universal,Comedy,2018-05-26,7415
420,tt0386676,NBC Universal,Comedy,2018-05-28,8428
421,tt0386676,NBC Universal,Comedy,2018-05-29,7889
422,tt0386676,NBC Universal,Comedy,2018-05-30,7975
423,tt0386676,NBC Universal,Comedy,2018-05-31,6680
424,tt0386676,NBC Universal,Comedy,2018-06-02,7682
425,tt0386676,NBC Universal,Comedy,2018-06-01,6292
426,tt0386676,NBC Universal,Comedy,2018-06-03,7724
427,tt0386676,NBC Universal,Comedy,2018-06-05,8214
428,tt0386676,NBC Universal,Comedy,2018-06-04,7156
429,tt0386676,NBC Universal,Comedy,2018-06-06,7996
430,tt0386676,NBC Universal,Comedy,2018-06-08,7452
431,tt0386676,NBC Universal,Comedy,2018-06-07,8086
432,tt0386676,NBC Universal,Comedy,2018-06-09,8075
433,tt0386676,NBC Universal,Comedy,2018-06-10,8347
434,tt0386676,NBC Universal,Comedy,2018-06-11,7152
435,tt0386676,NBC Universal,Comedy,2018-06-12,7131
436,tt0386676,NBC Universal,Comedy,2018-06-13,8145
437,tt0386676,NBC Universal,Comedy,2018-06-14,9299
438,tt0386676,NBC Universal,Comedy,2018-06-15,7601
439,tt0386676,NBC Universal,Comedy,2018-06-16,8549
440,tt0386676,NBC Universal,Comedy,2018-06-17,9050
441,tt0386676,NBC Universal,Comedy,2018-06-18,10005
442,tt0386676,NBC Universal,Comedy,2018-06-19,9570
443,tt0386676,NBC Universal,Comedy,2018-06-20,9735
444,tt0386676,NBC Universal,Comedy,2018-06-21,8631
445,tt0386676,NBC Universal,Comedy,2018-06-22,10193
446,tt0386676,NBC Universal,Comedy,2018-06-23,9392
447,tt0386676,NBC Universal,Comedy,2018-06-24,9321
448,tt0386676,NBC Universal,Comedy,2018-06-26,8530
449,tt0386676,NBC Universal,Comedy,2018-06-25,8403
450,tt0386676,NBC Universal,Comedy,2018-06-27,9196
