,imdb_id,production_co,genre,date,occurences
117,tt5753856,Netflix,Crime,2018-03-28,17192
118,tt5753856,Netflix,Crime,2018-03-29,14412
119,tt5753856,Netflix,Crime,2018-03-30,15684
120,tt5753856,Netflix,Crime,2018-03-31,15459
121,tt5753856,Netflix,Crime,2018-04-01,16656
122,tt5753856,Netflix,Crime,2018-04-02,15842
123,tt5753856,Netflix,Crime,2018-04-04,15441
124,tt5753856,Netflix,Crime,2018-04-03,16078
125,tt5753856,Netflix,Crime,2018-04-05,14900
126,tt5753856,Netflix,Crime,2018-04-07,16447
127,tt5753856,Netflix,Crime,2018-04-06,14320
128,tt5753856,Netflix,Crime,2018-04-08,15643
129,tt5753856,Netflix,Crime,2018-04-09,14118
130,tt5753856,Netflix,Crime,2018-04-10,15596
131,tt5753856,Netflix,Crime,2018-04-12,12837
132,tt5753856,Netflix,Crime,2018-04-13,13486
133,tt5753856,Netflix,Crime,2018-04-11,14409
134,tt5753856,Netflix,Crime,2018-04-14,13913
135,tt5753856,Netflix,Crime,2018-04-16,13476
136,tt5753856,Netflix,Crime,2018-04-15,13643
137,tt5753856,Netflix,Crime,2018-04-18,12920
138,tt5753856,Netflix,Crime,2018-04-17,12728
139,tt5753856,Netflix,Crime,2018-04-19,10759
140,tt5753856,Netflix,Crime,2018-04-20,10098
141,tt5753856,Netflix,Crime,2018-04-21,13547
142,tt5753856,Netflix,Crime,2018-04-22,14371
143,tt5753856,Netflix,Crime,2018-04-23,12972
144,tt5753856,Netflix,Crime,2018-04-25,12693
145,tt5753856,Netflix,Crime,2018-04-24,13239
146,tt5753856,Netflix,Crime,2018-04-26,12257
147,tt5753856,Netflix,Crime,2018-04-27,11245
148,tt5753856,Netflix,Crime,2018-04-28,11710
149,tt5753856,Netflix,Crime,2018-04-29,12578
150,tt5753856,Netflix,Crime,2018-04-30,11472
151,tt5753856,Netflix,Crime,2018-05-01,13116
152,tt5753856,Netflix,Crime,2018-05-04,11148
153,tt5753856,Netflix,Crime,2018-05-03,12480
154,tt5753856,Netflix,Crime,2018-05-02,12367
155,tt5753856,Netflix,Crime,2018-05-06,12978
156,tt5753856,Netflix,Crime,2018-05-07,10096
157,tt5753856,Netflix,Crime,2018-05-05,11160
158,tt5753856,Netflix,Crime,2018-05-09,8702
159,tt5753856,Netflix,Crime,2018-05-10,10411
160,tt5753856,Netflix,Crime,2018-05-08,12244
161,tt5753856,Netflix,Crime,2018-05-11,12034
162,tt5753856,Netflix,Crime,2018-05-12,12659
163,tt5753856,Netflix,Crime,2018-05-13,14342
164,tt5753856,Netflix,Crime,2018-05-15,13620
165,tt5753856,Netflix,Crime,2018-05-14,13036
166,tt5753856,Netflix,Crime,2018-05-16,12012
167,tt5753856,Netflix,Crime,2018-05-17,13120
168,tt5753856,Netflix,Crime,2018-05-18,12595
169,tt5753856,Netflix,Crime,2018-05-19,13341
170,tt5753856,Netflix,Crime,2018-05-21,11924
171,tt5753856,Netflix,Crime,2018-05-22,10984
172,tt5753856,Netflix,Crime,2018-05-20,12048
173,tt5753856,Netflix,Crime,2018-05-23,11196
174,tt5753856,Netflix,Crime,2018-05-24,10877
175,tt5753856,Netflix,Crime,2018-05-25,9131
176,tt5753856,Netflix,Crime,2018-05-27,10885
177,tt5753856,Netflix,Crime,2018-05-26,10396
178,tt5753856,Netflix,Crime,2018-05-28,10075
179,tt5753856,Netflix,Crime,2018-05-30,11444
180,tt5753856,Netflix,Crime,2018-05-29,11547
181,tt5753856,Netflix,Crime,2018-05-31,11416
182,tt5753856,Netflix,Crime,2018-06-01,11229
183,tt5753856,Netflix,Crime,2018-06-02,10974
184,tt5753856,Netflix,Crime,2018-06-03,10771
185,tt5753856,Netflix,Crime,2018-06-04,10941
186,tt5753856,Netflix,Crime,2018-06-05,10696
187,tt5753856,Netflix,Crime,2018-06-06,9737
188,tt5753856,Netflix,Crime,2018-06-08,9055
189,tt5753856,Netflix,Crime,2018-06-07,9772
190,tt5753856,Netflix,Crime,2018-06-09,9984
191,tt5753856,Netflix,Crime,2018-06-11,10952
192,tt5753856,Netflix,Crime,2018-06-10,10249
193,tt5753856,Netflix,Crime,2018-06-12,11206
194,tt5753856,Netflix,Crime,2018-06-13,9962
195,tt5753856,Netflix,Crime,2018-06-14,10403
196,tt5753856,Netflix,Crime,2018-06-15,11671
197,tt5753856,Netflix,Crime,2018-06-16,9860
198,tt5753856,Netflix,Crime,2018-06-17,13924
199,tt5753856,Netflix,Crime,2018-06-18,15673
200,tt5753856,Netflix,Crime,2018-06-19,15362
201,tt5753856,Netflix,Crime,2018-06-20,11972
202,tt5753856,Netflix,Crime,2018-06-21,12265
203,tt5753856,Netflix,Crime,2018-06-22,12670
204,tt5753856,Netflix,Crime,2018-06-23,11733
205,tt5753856,Netflix,Crime,2018-06-24,10977
206,tt5753856,Netflix,Crime,2018-06-26,11245
207,tt5753856,Netflix,Crime,2018-06-25,10668
208,tt5753856,Netflix,Crime,2018-06-27,10411
209,tt5753856,Netflix,Crime,2018-06-29,10475
210,tt5753856,Netflix,Crime,2018-06-28,10804
211,tt5753856,Netflix,Crime,2018-06-30,10664
212,tt5753856,Netflix,Crime,2018-07-01,11041
213,tt5753856,Netflix,Crime,2018-07-02,10652
214,tt5753856,Netflix,Crime,2018-07-03,9623
215,tt5753856,Netflix,Crime,2018-07-06,10088
216,tt5753856,Netflix,Crime,2018-07-04,10430
217,tt5753856,Netflix,Crime,2018-07-05,10580
218,tt5753856,Netflix,Crime,2018-07-07,9989
219,tt5753856,Netflix,Crime,2018-07-09,10433
220,tt5753856,Netflix,Crime,2018-07-08,10483
221,tt5753856,Netflix,Crime,2018-07-10,10491
222,tt5753856,Netflix,Crime,2018-07-11,10466
223,tt5753856,Netflix,Crime,2018-07-12,9827
224,tt5753856,Netflix,Crime,2018-07-14,10340
225,tt5753856,Netflix,Crime,2018-07-15,10371
226,tt5753856,Netflix,Crime,2018-07-13,9286
227,tt5753856,Netflix,Crime,2018-07-17,10342
228,tt5753856,Netflix,Crime,2018-07-18,9612
229,tt5753856,Netflix,Crime,2018-07-16,9491
230,tt5753856,Netflix,Crime,2018-07-19,10425
231,tt5753856,Netflix,Crime,2018-07-20,9605
232,tt5753856,Netflix,Crime,2018-07-21,9118
233,tt5753856,Netflix,Crime,2018-07-22,10489
234,tt5753856,Netflix,Crime,2018-07-23,9335
235,tt5753856,Netflix,Crime,2018-07-24,9647
236,tt5753856,Netflix,Crime,2018-07-25,9372
237,tt5753856,Netflix,Crime,2018-07-27,8495
238,tt5753856,Netflix,Crime,2018-07-26,9845
239,tt5753856,Netflix,Crime,2018-07-28,9552
240,tt5753856,Netflix,Crime,2018-07-30,9460
241,tt5753856,Netflix,Crime,2018-07-29,10239
242,tt5753856,Netflix,Crime,2018-07-31,4851
243,tt5753856,Netflix,Crime,2018-08-01,8707
244,tt5753856,Netflix,Crime,2018-08-02,9689
245,tt5753856,Netflix,Crime,2018-08-03,9075
246,tt5753856,Netflix,Crime,2018-08-04,9025
247,tt5753856,Netflix,Crime,2018-08-05,9853
248,tt5753856,Netflix,Crime,2018-08-06,8769
249,tt5753856,Netflix,Crime,2018-08-07,9259
250,tt5753856,Netflix,Crime,2018-08-08,8751
251,tt5753856,Netflix,Crime,2018-08-09,9279
252,tt5753856,Netflix,Crime,2018-08-11,9570
253,tt5753856,Netflix,Crime,2018-08-10,7622
254,tt5753856,Netflix,Crime,2018-08-12,9979
255,tt5753856,Netflix,Crime,2018-08-14,8966
256,tt5753856,Netflix,Crime,2018-08-13,8610
257,tt5753856,Netflix,Crime,2018-08-16,7997
258,tt5753856,Netflix,Crime,2018-08-15,8749
259,tt5753856,Netflix,Crime,2018-08-17,8536
260,tt5753856,Netflix,Crime,2018-08-19,9375
261,tt5753856,Netflix,Crime,2018-08-18,8478
262,tt5753856,Netflix,Crime,2018-08-20,8808
263,tt5753856,Netflix,Crime,2018-08-21,9189
264,tt5753856,Netflix,Crime,2018-08-22,8416
265,tt5753856,Netflix,Crime,2018-08-24,9587
266,tt5753856,Netflix,Crime,2018-08-26,10071
267,tt5753856,Netflix,Crime,2018-08-30,9137
268,tt5753856,Netflix,Crime,2018-08-28,9424
269,tt5753856,Netflix,Crime,2018-09-03,9019
270,tt5753856,Netflix,Crime,2018-09-01,8501
271,tt5753856,Netflix,Crime,2018-09-02,9498
272,tt5753856,Netflix,Crime,2018-09-04,8702
273,tt5753856,Netflix,Crime,2018-09-06,7726
274,tt5753856,Netflix,Crime,2018-09-05,9062
275,tt5753856,Netflix,Crime,2018-09-07,8631
276,tt5753856,Netflix,Crime,2018-09-09,9098
277,tt5753856,Netflix,Crime,2018-09-08,8449
278,tt5753856,Netflix,Crime,2018-09-10,9254
279,tt5753856,Netflix,Crime,2018-09-11,8995
280,tt5753856,Netflix,Crime,2018-09-12,7874
281,tt5753856,Netflix,Crime,2018-09-13,8668
282,tt5753856,Netflix,Crime,2018-09-15,8371
283,tt5753856,Netflix,Crime,2018-09-14,8078
284,tt5753856,Netflix,Crime,2018-09-18,8266
285,tt5753856,Netflix,Crime,2018-09-16,9709
286,tt5753856,Netflix,Crime,2018-09-17,8341
287,tt5753856,Netflix,Crime,2018-09-19,8316
288,tt5753856,Netflix,Crime,2018-09-20,8484
289,tt5753856,Netflix,Crime,2018-09-21,8340
290,tt5753856,Netflix,Crime,2018-09-23,9560
291,tt5753856,Netflix,Crime,2018-09-22,7606
292,tt5753856,Netflix,Crime,2018-09-24,7919
293,tt5753856,Netflix,Crime,2018-09-25,8881
294,tt5753856,Netflix,Crime,2018-09-27,8666
295,tt5753856,Netflix,Crime,2018-09-26,7545
296,tt5753856,Netflix,Crime,2018-09-29,8996
297,tt5753856,Netflix,Crime,2018-09-28,7749
298,tt5753856,Netflix,Crime,2018-09-30,8733
299,tt5753856,Netflix,Crime,2018-10-02,8245
300,tt5753856,Netflix,Crime,2018-10-03,7725
301,tt5753856,Netflix,Crime,2018-10-01,7825
302,tt5753856,Netflix,Crime,2018-10-04,7860
303,tt5753856,Netflix,Crime,2018-10-05,8360
304,tt5753856,Netflix,Crime,2018-10-06,7945
305,tt5753856,Netflix,Crime,2018-10-09,8539
306,tt5753856,Netflix,Crime,2018-10-08,8594
307,tt5753856,Netflix,Crime,2018-10-07,9701
308,tt5753856,Netflix,Crime,2018-10-10,7599
309,tt5753856,Netflix,Crime,2018-10-12,8130
310,tt5753856,Netflix,Crime,2018-10-11,7178
311,tt5753856,Netflix,Crime,2018-10-13,8045
312,tt5753856,Netflix,Crime,2018-10-14,8305
313,tt5753856,Netflix,Crime,2018-10-15,8260
314,tt5753856,Netflix,Crime,2018-10-18,7595
315,tt5753856,Netflix,Crime,2018-10-16,7771
316,tt5753856,Netflix,Crime,2018-10-17,7204
317,tt5753856,Netflix,Crime,2018-10-20,8313
318,tt5753856,Netflix,Crime,2018-10-21,7983
319,tt5753856,Netflix,Crime,2018-10-19,7674
320,tt5753856,Netflix,Crime,2018-10-23,8160
321,tt5753856,Netflix,Crime,2018-10-24,7421
322,tt5753856,Netflix,Crime,2018-10-22,7469
323,tt5753856,Netflix,Crime,2018-10-27,7575
324,tt5753856,Netflix,Crime,2018-10-25,6720
325,tt5753856,Netflix,Crime,2018-10-26,7185
326,tt5753856,Netflix,Crime,2018-10-29,7830
327,tt5753856,Netflix,Crime,2018-10-30,7147
328,tt5753856,Netflix,Crime,2018-10-28,7770
329,tt5753856,Netflix,Crime,2018-11-01,7114
330,tt5753856,Netflix,Crime,2018-10-31,6430
331,tt5753856,Netflix,Crime,2018-11-02,7734
332,tt5753856,Netflix,Crime,2018-11-03,7284
333,tt5753856,Netflix,Crime,2018-11-05,6428
334,tt5753856,Netflix,Crime,2018-11-04,7964
335,tt5753856,Netflix,Crime,2018-11-06,7270
336,tt5753856,Netflix,Crime,2018-11-08,6247
337,tt5753856,Netflix,Crime,2018-11-07,6528
338,tt5753856,Netflix,Crime,2018-11-10,7786
339,tt5753856,Netflix,Crime,2018-11-09,6146
340,tt5753856,Netflix,Crime,2018-11-11,7933
341,tt5753856,Netflix,Crime,2018-11-13,7423
342,tt5753856,Netflix,Crime,2018-11-12,6525
343,tt5753856,Netflix,Crime,2018-11-14,6589
344,tt5753856,Netflix,Crime,2018-11-16,6884
345,tt5753856,Netflix,Crime,2018-11-15,7389
346,tt5753856,Netflix,Crime,2018-11-17,6911
347,tt5753856,Netflix,Crime,2018-11-18,9575
348,tt5753856,Netflix,Crime,2018-11-20,6482
349,tt5753856,Netflix,Crime,2018-11-19,7120
350,tt5753856,Netflix,Crime,2018-11-21,7595
351,tt5753856,Netflix,Crime,2018-11-22,7071
352,tt5753856,Netflix,Crime,2018-11-23,6911
353,tt5753856,Netflix,Crime,2018-11-26,8029
354,tt5753856,Netflix,Crime,2018-11-24,8253
355,tt5753856,Netflix,Crime,2018-11-25,7615
356,tt5753856,Netflix,Crime,2018-11-28,7547
357,tt5753856,Netflix,Crime,2018-11-29,7189
358,tt5753856,Netflix,Crime,2018-11-27,6012
359,tt5753856,Netflix,Crime,2018-11-30,6437
360,tt5753856,Netflix,Crime,2018-12-01,7601
361,tt5753856,Netflix,Crime,2018-12-02,7761
362,tt5753856,Netflix,Crime,2018-12-03,5717
363,tt5753856,Netflix,Crime,2018-12-04,7386
364,tt5753856,Netflix,Crime,2018-12-05,7083
365,tt5753856,Netflix,Crime,2018-12-06,6904
366,tt5753856,Netflix,Crime,2018-12-07,7434
367,tt5753856,Netflix,Crime,2018-12-08,7194
368,tt5753856,Netflix,Crime,2018-12-09,8374
369,tt5753856,Netflix,Crime,2018-12-10,6311
370,tt5753856,Netflix,Crime,2018-12-11,7675
371,tt5753856,Netflix,Crime,2018-12-12,6617
372,tt5753856,Netflix,Crime,2018-12-13,7996
373,tt5753856,Netflix,Crime,2018-12-14,6421
374,tt5753856,Netflix,Crime,2018-12-15,8393
375,tt5753856,Netflix,Crime,2018-12-17,8164
376,tt5753856,Netflix,Crime,2018-12-16,7043
377,tt5753856,Netflix,Crime,2018-12-18,6287
378,tt5753856,Netflix,Crime,2018-12-20,6338
379,tt5753856,Netflix,Crime,2018-12-19,7302
380,tt5753856,Netflix,Crime,2018-12-21,7281
381,tt5753856,Netflix,Crime,2018-12-22,7190
382,tt5753856,Netflix,Crime,2018-12-23,6442
383,tt5753856,Netflix,Crime,2018-12-24,8023
384,tt5753856,Netflix,Crime,2018-12-25,6102
385,tt5753856,Netflix,Crime,2018-12-26,7941
386,tt5753856,Netflix,Crime,2018-12-27,6504
387,tt5753856,Netflix,Crime,2018-12-28,7312
388,tt5753856,Netflix,Crime,2018-12-29,6736
389,tt5753856,Netflix,Crime,2018-12-30,6747
390,tt5753856,Netflix,Crime,2018-12-31,7981
391,tt5753856,Netflix,Crime,2019-01-01,7353
392,tt5753856,Netflix,Crime,2019-01-02,9747
393,tt5753856,Netflix,Crime,2019-01-03,8339
394,tt5753856,Netflix,Crime,2019-01-04,7988
395,tt5753856,Netflix,Crime,2019-01-05,9653
396,tt5753856,Netflix,Crime,2019-01-06,8042
397,tt5753856,Netflix,Crime,2019-01-07,8585
398,tt5753856,Netflix,Crime,2019-01-08,8166
399,tt5753856,Netflix,Crime,2019-01-09,6948
400,tt5753856,Netflix,Crime,2019-01-10,8155
401,tt5753856,Netflix,Crime,2019-01-11,7421
402,tt5753856,Netflix,Crime,2019-01-12,7522
403,tt5753856,Netflix,Crime,2019-01-13,7984
404,tt5753856,Netflix,Crime,2019-01-14,8976
405,tt5753856,Netflix,Crime,2019-01-15,7054
406,tt5753856,Netflix,Crime,2019-01-16,6715
407,tt5753856,Netflix,Crime,2019-01-17,8838
408,tt5753856,Netflix,Crime,2019-01-18,7186
409,tt5753856,Netflix,Crime,2019-01-19,7056
410,tt5753856,Netflix,Crime,2019-01-20,9140
411,tt5753856,Netflix,Crime,2019-01-21,7069
412,tt5753856,Netflix,Crime,2019-01-22,6710
413,tt5753856,Netflix,Crime,2019-01-23,6550
414,tt5753856,Netflix,Crime,2019-01-24,7933
415,tt5753856,Netflix,Crime,2019-01-25,6722
416,tt5753856,Netflix,Crime,2019-01-26,7935
417,tt5753856,Netflix,Crime,2019-01-28,8208
418,tt5753856,Netflix,Crime,2019-01-27,8433
419,tt5753856,Netflix,Crime,2019-01-29,7712
420,tt5753856,Netflix,Crime,2019-01-30,7267
421,tt5753856,Netflix,Crime,2019-01-31,8078
422,tt5753856,Netflix,Crime,2019-02-01,8169
423,tt5753856,Netflix,Crime,2019-02-02,8655
424,tt5753856,Netflix,Crime,2019-02-03,8200
425,tt5753856,Netflix,Crime,2019-02-04,7353
426,tt5753856,Netflix,Crime,2019-02-05,8830
427,tt5753856,Netflix,Crime,2019-02-06,7345
428,tt5753856,Netflix,Crime,2019-02-07,6934
429,tt5753856,Netflix,Crime,2019-02-08,6866
430,tt5753856,Netflix,Crime,2019-02-09,8575
431,tt5753856,Netflix,Crime,2019-02-10,8507
432,tt5753856,Netflix,Crime,2019-02-11,7243
433,tt5753856,Netflix,Crime,2019-02-12,7308
434,tt5753856,Netflix,Crime,2019-02-13,6976
435,tt5753856,Netflix,Crime,2019-02-14,7775
436,tt5753856,Netflix,Crime,2019-02-15,7741
437,tt5753856,Netflix,Crime,2019-02-16,7954
438,tt5753856,Netflix,Crime,2019-02-17,7950
439,tt5753856,Netflix,Crime,2019-02-18,7329
440,tt5753856,Netflix,Crime,2019-02-19,7738
441,tt5753856,Netflix,Crime,2019-02-20,7667
442,tt5753856,Netflix,Crime,2019-02-21,7347
443,tt5753856,Netflix,Crime,2019-02-22,6969
444,tt5753856,Netflix,Crime,2019-02-23,7198
445,tt5753856,Netflix,Crime,2019-02-24,7815
446,tt5753856,Netflix,Crime,2019-02-25,8227
447,tt5753856,Netflix,Crime,2019-02-26,7546
448,tt5753856,Netflix,Crime,2019-02-27,7090
449,tt5753856,Netflix,Crime,2019-02-28,6465
450,tt5753856,Netflix,Crime,2019-03-01,6399
451,tt5753856,Netflix,Crime,2019-03-02,6610
452,tt5753856,Netflix,Crime,2019-03-03,6930
453,tt5753856,Netflix,Crime,2019-03-04,8211
454,tt5753856,Netflix,Crime,2019-03-05,7465
455,tt5753856,Netflix,Crime,2019-03-06,7175
456,tt5753856,Netflix,Crime,2019-03-07,6941
457,tt5753856,Netflix,Crime,2019-03-08,6794
458,tt5753856,Netflix,Crime,2019-03-09,7280
459,tt5753856,Netflix,Crime,2019-03-10,7681
460,tt5753856,Netflix,Crime,2019-03-11,6999
461,tt5753856,Netflix,Crime,2019-03-12,7277
462,tt5753856,Netflix,Crime,2019-03-14,7027
463,tt5753856,Netflix,Crime,2019-03-16,7016
464,tt5753856,Netflix,Crime,2019-03-17,7581
465,tt5753856,Netflix,Crime,2019-03-18,6766
466,tt5753856,Netflix,Crime,2019-03-19,6466
467,tt5753856,Netflix,Crime,2019-03-20,6371
468,tt5753856,Netflix,Crime,2019-03-21,6385
469,tt5753856,Netflix,Crime,2019-03-22,7698
470,tt5753856,Netflix,Crime,2019-03-23,7188
471,tt5753856,Netflix,Crime,2019-03-24,7654
472,tt5753856,Netflix,Crime,2019-03-25,7006
473,tt5753856,Netflix,Crime,2019-03-26,6784
474,tt5753856,Netflix,Crime,2019-03-28,6100
475,tt5753856,Netflix,Crime,2019-03-30,6475
476,tt5753856,Netflix,Crime,2019-03-31,6825
477,tt5753856,Netflix,Crime,2019-04-01,6515
478,tt5753856,Netflix,Crime,2019-04-02,6061
479,tt5753856,Netflix,Crime,2019-04-03,7359
480,tt5753856,Netflix,Crime,2019-04-04,6940
481,tt5753856,Netflix,Crime,2019-04-05,7111
482,tt5753856,Netflix,Crime,2019-04-06,6932
483,tt5753856,Netflix,Crime,2019-04-07,7838
484,tt5753856,Netflix,Crime,2019-04-08,6412
485,tt5753856,Netflix,Crime,2019-04-09,6133
486,tt5753856,Netflix,Crime,2019-04-10,5638
487,tt5753856,Netflix,Crime,2019-04-11,5805
488,tt5753856,Netflix,Crime,2019-04-12,5953
489,tt5753856,Netflix,Crime,2019-04-13,6364
490,tt5753856,Netflix,Crime,2019-04-14,7627
491,tt5753856,Netflix,Crime,2019-04-15,7354
492,tt5753856,Netflix,Crime,2019-04-16,6508
493,tt5753856,Netflix,Crime,2019-04-17,6311
494,tt5753856,Netflix,Crime,2019-04-18,6182
495,tt5753856,Netflix,Crime,2019-04-19,6395
496,tt5753856,Netflix,Crime,2019-04-20,6723
497,tt5753856,Netflix,Crime,2019-04-21,6529
498,tt5753856,Netflix,Crime,2019-04-22,6891
499,tt5753856,Netflix,Crime,2019-04-23,7022
500,tt5753856,Netflix,Crime,2019-04-24,6470
501,tt5753856,Netflix,Crime,2019-04-25,5634
502,tt5753856,Netflix,Crime,2019-04-26,7273
503,tt5753856,Netflix,Crime,2019-04-27,7507
504,tt5753856,Netflix,Crime,2019-04-28,7897
505,tt5753856,Netflix,Crime,2019-04-29,7790
506,tt5753856,Netflix,Crime,2019-05-01,7249
507,tt5753856,Netflix,Crime,2019-05-02,6794
508,tt5753856,Netflix,Crime,2019-05-03,6787
509,tt5753856,Netflix,Crime,2019-05-04,7090
510,tt5753856,Netflix,Crime,2019-05-05,7402
511,tt5753856,Netflix,Crime,2019-05-06,7347
512,tt5753856,Netflix,Crime,2019-05-07,7153
513,tt5753856,Netflix,Crime,2019-05-08,7346
514,tt5753856,Netflix,Crime,2019-05-09,6970
515,tt5753856,Netflix,Crime,2019-05-10,6846
